id,catchment_point_id,date_time_medition,pulses,old_total,new_total,running_pulses,running_total,action
2916558,127,2026-05-11 22:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2916835,127,2026-05-11 23:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2917115,127,2026-05-12 00:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2917389,127,2026-05-12 01:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2917673,127,2026-05-12 02:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2917937,127,2026-05-12 03:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2918210,127,2026-05-12 04:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2918496,127,2026-05-12 05:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2918771,127,2026-05-12 06:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2919069,127,2026-05-12 07:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2919316,127,2026-05-12 08:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2919597,127,2026-05-12 09:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2919870,127,2026-05-12 10:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2920152,127,2026-05-12 11:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2920425,127,2026-05-12 12:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2920702,127,2026-05-12 13:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2920974,127,2026-05-12 14:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2921252,127,2026-05-12 15:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2921520,127,2026-05-12 16:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2921791,127,2026-05-12 17:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2922064,127,2026-05-12 18:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2923334,127,2026-05-12 19:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2923600,127,2026-05-12 20:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2923869,127,2026-05-12 21:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2924141,127,2026-05-12 22:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2924414,127,2026-05-12 23:00:00,15576,0,15576,15576.0,15576.0,CORRECT
2924680,127,2026-05-13 00:00:00,15577,0,15577,15576.0,15576.0,CORRECT
2924959,127,2026-05-13 01:00:00,15600,0,15600,15577.0,15577.0,CORRECT
2925221,127,2026-05-13 02:00:00,15622,0,15622,15600.0,15600.0,CORRECT
2925496,127,2026-05-13 03:00:00,15661,0,15661,15622.0,15622.0,CORRECT
2925761,127,2026-05-13 04:00:00,15682,0,15682,15661.0,15661.0,CORRECT
2926035,127,2026-05-13 05:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2926299,127,2026-05-13 06:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2926569,127,2026-05-13 07:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2926841,127,2026-05-13 08:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2927110,127,2026-05-13 09:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2927381,127,2026-05-13 10:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2927652,127,2026-05-13 11:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2927923,127,2026-05-13 12:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2928194,127,2026-05-13 13:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2928459,127,2026-05-13 14:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2928728,127,2026-05-13 15:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2928997,127,2026-05-13 16:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2929266,127,2026-05-13 17:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2929534,127,2026-05-13 18:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2929795,127,2026-05-13 19:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2930061,127,2026-05-13 20:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2930339,127,2026-05-13 21:00:00,15682,0,15682,15682.0,15682.0,CORRECT
2943257,61,2026-05-16 02:35:00,21611,0,21611,21456.0,21456.0,CORRECT
2943253,62,2026-05-16 02:35:00,112266,0,112266,112156.0,112156.0,CORRECT
2943255,63,2026-05-16 02:35:00,16158,0,16158,16158.0,16158.0,CORRECT
2943434,209,2026-05-16 03:00:00,36136,0,36136,35506.0,35506.0,CORRECT
2943435,210,2026-05-16 03:00:00,3471085,0,3471085,3470089.0,3470089.0,CORRECT
2943436,211,2026-05-16 03:00:00,1927484,0,1927484,1927163.0,1927163.0,CORRECT
