id,catchment_point_id,date_time_medition,total,old_diff,new_diff,old_today_diff,new_today_diff,action
2957308,1,2026-05-18 09:59:00,717586,977,0,0,0,UPDATE_DIFF
2957313,1,2026-05-18 10:01:00,717586,977,0,0,0,UPDATE_DIFF
2957362,1,2026-05-18 10:03:00,717586,977,0,0,0,UPDATE_DIFF
2957389,1,2026-05-18 10:05:00,717586,977,0,0,0,UPDATE_DIFF
2957456,1,2026-05-18 10:07:00,717586,977,0,0,0,UPDATE_DIFF
2957457,1,2026-05-18 10:09:00,717586,977,0,0,0,UPDATE_DIFF
2957462,1,2026-05-18 10:11:00,717586,977,0,0,0,UPDATE_DIFF
2957467,1,2026-05-18 10:13:00,717586,977,0,0,0,UPDATE_DIFF
2957468,1,2026-05-18 10:15:00,717586,977,0,0,0,UPDATE_DIFF
2957474,1,2026-05-18 10:17:00,717586,977,0,0,0,UPDATE_DIFF
2957475,1,2026-05-18 10:19:00,717586,977,0,0,0,UPDATE_DIFF
2957480,1,2026-05-18 10:21:00,717586,977,0,0,0,UPDATE_DIFF
2957485,1,2026-05-18 10:23:00,717586,977,0,0,0,UPDATE_DIFF
2957486,1,2026-05-18 10:25:00,717586,977,0,0,0,UPDATE_DIFF
2957492,1,2026-05-18 10:27:00,717586,977,0,0,0,UPDATE_DIFF
2957493,1,2026-05-18 10:29:00,717586,977,0,0,0,UPDATE_DIFF
2957498,1,2026-05-18 10:31:00,717586,977,0,0,0,UPDATE_DIFF
2957503,1,2026-05-18 10:33:00,717586,977,0,0,0,UPDATE_DIFF
2957504,1,2026-05-18 10:35:00,717586,977,0,0,0,UPDATE_DIFF
2957510,1,2026-05-18 10:37:00,717586,977,0,0,0,UPDATE_DIFF
2957511,1,2026-05-18 10:39:00,717586,977,0,0,0,UPDATE_DIFF
2957516,1,2026-05-18 10:41:00,717586,977,0,0,0,UPDATE_DIFF
2957521,1,2026-05-18 10:43:00,717586,977,0,0,0,UPDATE_DIFF
2957522,1,2026-05-18 10:45:00,717586,977,0,0,0,UPDATE_DIFF
2957528,1,2026-05-18 10:47:00,717586,977,0,0,0,UPDATE_DIFF
2957529,1,2026-05-18 10:49:00,717586,977,0,0,0,UPDATE_DIFF
2957534,1,2026-05-18 10:51:00,717586,977,0,0,0,UPDATE_DIFF
2957539,1,2026-05-18 10:53:00,717586,977,0,0,0,UPDATE_DIFF
2957540,1,2026-05-18 10:55:00,717586,977,0,0,0,UPDATE_DIFF
2957546,1,2026-05-18 10:57:00,717586,977,0,0,0,UPDATE_DIFF
2957547,1,2026-05-18 10:59:00,717586,977,0,0,0,UPDATE_DIFF
2957552,1,2026-05-18 11:01:00,717586,977,0,0,0,UPDATE_DIFF
2957601,1,2026-05-18 11:03:00,717586,977,0,0,0,UPDATE_DIFF
2957631,1,2026-05-18 11:05:00,717586,977,0,0,0,UPDATE_DIFF
2957695,1,2026-05-18 11:07:00,717586,977,0,0,0,UPDATE_DIFF
2957696,1,2026-05-18 11:09:00,717586,977,0,0,0,UPDATE_DIFF
2957700,1,2026-05-18 11:11:00,717586,977,0,0,0,UPDATE_DIFF
2957706,1,2026-05-18 11:13:00,717586,977,0,0,0,UPDATE_DIFF
2957707,1,2026-05-18 11:15:00,717586,977,0,0,0,UPDATE_DIFF
2957713,1,2026-05-18 11:17:00,717586,977,0,0,0,UPDATE_DIFF
2957714,1,2026-05-18 11:19:00,717586,977,0,0,0,UPDATE_DIFF
2957719,1,2026-05-18 11:21:00,717586,977,0,0,0,UPDATE_DIFF
2957724,1,2026-05-18 11:23:00,717586,977,0,0,0,UPDATE_DIFF
2957725,1,2026-05-18 11:25:00,717586,977,0,0,0,UPDATE_DIFF
2957731,1,2026-05-18 11:27:00,717586,977,0,0,0,UPDATE_DIFF
2957732,1,2026-05-18 11:29:00,717586,977,0,0,0,UPDATE_DIFF
2957737,1,2026-05-18 11:31:00,717586,977,0,0,0,UPDATE_DIFF
2957742,1,2026-05-18 11:33:00,717586,977,0,0,0,UPDATE_DIFF
2957743,1,2026-05-18 11:35:00,717586,977,0,0,0,UPDATE_DIFF
2957749,1,2026-05-18 11:37:00,717586,977,0,0,0,UPDATE_DIFF
2957750,1,2026-05-18 11:39:00,717586,977,0,0,0,UPDATE_DIFF
2957755,1,2026-05-18 11:41:00,717586,977,0,0,0,UPDATE_DIFF
2957760,1,2026-05-18 11:43:00,717586,977,0,0,0,UPDATE_DIFF
2957761,1,2026-05-18 11:45:00,717586,977,0,0,0,UPDATE_DIFF
2957767,1,2026-05-18 11:47:00,717586,977,0,0,0,UPDATE_DIFF
2957768,1,2026-05-18 11:49:00,717586,977,0,0,0,UPDATE_DIFF
2957773,1,2026-05-18 11:51:00,717586,977,0,0,0,UPDATE_DIFF
2957778,1,2026-05-18 11:53:00,717586,977,0,0,0,UPDATE_DIFF
2957779,1,2026-05-18 11:55:00,717586,977,0,0,0,UPDATE_DIFF
2957785,1,2026-05-18 11:57:00,717586,977,0,0,0,UPDATE_DIFF
2957786,1,2026-05-18 11:59:00,717586,977,0,0,0,UPDATE_DIFF
2957791,1,2026-05-18 12:01:00,717586,977,0,0,0,UPDATE_DIFF
2957840,1,2026-05-18 12:03:00,717586,977,0,0,0,UPDATE_DIFF
2957872,1,2026-05-18 12:05:00,717586,977,0,0,0,UPDATE_DIFF
2957934,1,2026-05-18 12:07:00,717586,977,0,0,0,UPDATE_DIFF
2957935,1,2026-05-18 12:09:00,717586,977,0,0,0,UPDATE_DIFF
2957940,1,2026-05-18 12:11:00,717586,977,0,0,0,UPDATE_DIFF
2957945,1,2026-05-18 12:13:00,717586,977,0,0,0,UPDATE_DIFF
2957946,1,2026-05-18 12:15:00,717586,977,0,0,0,UPDATE_DIFF
2957952,1,2026-05-18 12:17:00,717586,977,0,0,0,UPDATE_DIFF
2957953,1,2026-05-18 12:19:00,717586,977,0,0,0,UPDATE_DIFF
2957958,1,2026-05-18 12:21:00,717586,977,0,0,0,UPDATE_DIFF
2957963,1,2026-05-18 12:23:00,717586,977,0,0,0,UPDATE_DIFF
2957964,1,2026-05-18 12:25:00,717586,977,0,0,0,UPDATE_DIFF
2957970,1,2026-05-18 12:27:00,717586,977,0,0,0,UPDATE_DIFF
2957971,1,2026-05-18 12:29:00,717586,977,0,0,0,UPDATE_DIFF
2957976,1,2026-05-18 12:31:00,717586,977,0,0,0,UPDATE_DIFF
2957981,1,2026-05-18 12:33:00,717586,977,0,0,0,UPDATE_DIFF
2957982,1,2026-05-18 12:35:00,717586,977,0,0,0,UPDATE_DIFF
2957988,1,2026-05-18 12:37:00,717586,977,0,0,0,UPDATE_DIFF
2957989,1,2026-05-18 12:39:00,717586,977,0,0,0,UPDATE_DIFF
2957994,1,2026-05-18 12:41:00,717586,977,0,0,0,UPDATE_DIFF
2957999,1,2026-05-18 12:43:00,717586,977,0,0,0,UPDATE_DIFF
2958000,1,2026-05-18 12:45:00,717586,977,0,0,0,UPDATE_DIFF
2958006,1,2026-05-18 12:47:00,717586,977,0,0,0,UPDATE_DIFF
2958007,1,2026-05-18 12:49:00,717586,977,0,0,0,UPDATE_DIFF
2958012,1,2026-05-18 12:51:00,717586,977,0,0,0,UPDATE_DIFF
2958017,1,2026-05-18 12:53:00,717586,977,0,0,0,UPDATE_DIFF
2859289,2,2026-05-02 01:00:00,440114,75,75,0,75,UPDATE_DIFF
2859506,2,2026-05-02 02:00:00,440151,37,37,0,112,UPDATE_DIFF
2859723,2,2026-05-02 03:00:00,440196,45,45,0,157,UPDATE_DIFF
2859940,2,2026-05-02 04:00:00,440264,68,68,0,225,UPDATE_DIFF
2860157,2,2026-05-02 05:00:00,440299,35,35,35,260,UPDATE_DIFF
2860374,2,2026-05-02 06:00:00,440344,45,45,80,305,UPDATE_DIFF
2860591,2,2026-05-02 07:00:00,440344,0,0,80,305,UPDATE_DIFF
2860808,2,2026-05-02 08:00:00,440434,90,90,170,395,UPDATE_DIFF
2861025,2,2026-05-02 09:00:00,440501,67,67,237,462,UPDATE_DIFF
2861242,2,2026-05-02 10:00:00,440536,35,35,272,497,UPDATE_DIFF
2861459,2,2026-05-02 11:00:00,440605,69,69,341,566,UPDATE_DIFF
2861676,2,2026-05-02 12:00:00,440661,56,56,397,622,UPDATE_DIFF
2861893,2,2026-05-02 13:00:00,440714,53,53,450,675,UPDATE_DIFF
2862110,2,2026-05-02 14:00:00,440777,63,63,513,738,UPDATE_DIFF
2862327,2,2026-05-02 15:00:00,440859,82,82,595,820,UPDATE_DIFF
2862544,2,2026-05-02 16:00:00,440943,84,84,679,904,UPDATE_DIFF
2862761,2,2026-05-02 17:00:00,441006,63,63,742,967,UPDATE_DIFF
2862978,2,2026-05-02 18:00:00,441058,52,52,794,1019,UPDATE_DIFF
2863195,2,2026-05-02 19:00:00,441131,73,73,867,1092,UPDATE_DIFF
2863412,2,2026-05-02 20:00:00,441218,87,87,954,1179,UPDATE_DIFF
2863629,2,2026-05-02 21:00:00,441274,56,56,1010,1235,UPDATE_DIFF
2863846,2,2026-05-02 22:00:00,441323,49,49,1059,1284,UPDATE_DIFF
2864027,2,2026-05-02 23:00:00,441383,60,60,1119,1344,UPDATE_DIFF
2864493,2,2026-05-03 01:00:00,441547,70,70,0,70,UPDATE_DIFF
2864714,2,2026-05-03 02:00:00,441594,47,47,0,117,UPDATE_DIFF
2864926,2,2026-05-03 03:00:00,441663,69,69,0,186,UPDATE_DIFF
2865148,2,2026-05-03 04:00:00,441724,61,61,0,247,UPDATE_DIFF
2865365,2,2026-05-03 05:00:00,441790,66,66,66,313,UPDATE_DIFF
2865582,2,2026-05-03 06:00:00,441856,66,66,132,379,UPDATE_DIFF
2865799,2,2026-05-03 07:00:00,441911,55,55,187,434,UPDATE_DIFF
2866016,2,2026-05-03 08:00:00,441965,54,54,241,488,UPDATE_DIFF
2866233,2,2026-05-03 09:00:00,442041,76,76,317,564,UPDATE_DIFF
2866450,2,2026-05-03 10:00:00,442102,61,61,378,625,UPDATE_DIFF
2866667,2,2026-05-03 11:00:00,442172,70,70,448,695,UPDATE_DIFF
2866884,2,2026-05-03 12:00:00,442231,59,59,507,754,UPDATE_DIFF
2867101,2,2026-05-03 13:00:00,442281,50,50,557,804,UPDATE_DIFF
2867318,2,2026-05-03 14:00:00,442384,103,103,660,907,UPDATE_DIFF
2867535,2,2026-05-03 15:00:00,442452,68,68,728,975,UPDATE_DIFF
2867752,2,2026-05-03 16:00:00,442523,71,71,799,1046,UPDATE_DIFF
2867969,2,2026-05-03 17:00:00,442615,92,92,891,1138,UPDATE_DIFF
2868186,2,2026-05-03 18:00:00,442693,78,78,969,1216,UPDATE_DIFF
2868403,2,2026-05-03 19:00:00,442754,61,61,1030,1277,UPDATE_DIFF
2868620,2,2026-05-03 20:00:00,442822,68,68,1098,1345,UPDATE_DIFF
2868837,2,2026-05-03 21:00:00,442901,79,79,1177,1424,UPDATE_DIFF
2869054,2,2026-05-03 22:00:00,442974,73,73,1250,1497,UPDATE_DIFF
2869271,2,2026-05-03 23:00:00,443035,61,61,1311,1558,UPDATE_DIFF
2869701,2,2026-05-04 01:00:00,443167,72,72,0,72,UPDATE_DIFF
2869922,2,2026-05-04 02:00:00,443247,80,80,0,152,UPDATE_DIFF
2870139,2,2026-05-04 03:00:00,443302,55,55,0,207,UPDATE_DIFF
2870356,2,2026-05-04 04:00:00,443369,67,67,0,274,UPDATE_DIFF
2870573,2,2026-05-04 05:00:00,443441,72,72,72,346,UPDATE_DIFF
2870790,2,2026-05-04 06:00:00,443517,76,76,148,422,UPDATE_DIFF
2871007,2,2026-05-04 07:00:00,443589,72,72,220,494,UPDATE_DIFF
2871224,2,2026-05-04 08:00:00,443674,85,85,305,579,UPDATE_DIFF
2871441,2,2026-05-04 09:00:00,443728,54,54,359,633,UPDATE_DIFF
2871658,2,2026-05-04 10:00:00,443785,57,57,416,690,UPDATE_DIFF
2871875,2,2026-05-04 11:00:00,443857,72,72,488,762,UPDATE_DIFF
2872092,2,2026-05-04 12:00:00,443928,71,71,559,833,UPDATE_DIFF
2872309,2,2026-05-04 13:00:00,443989,61,61,620,894,UPDATE_DIFF
2872526,2,2026-05-04 14:00:00,444078,89,89,709,983,UPDATE_DIFF
2872743,2,2026-05-04 15:00:00,444198,120,120,829,1103,UPDATE_DIFF
2872960,2,2026-05-04 16:00:00,444292,94,94,923,1197,UPDATE_DIFF
2873177,2,2026-05-04 17:00:00,444370,78,78,1001,1275,UPDATE_DIFF
2873394,2,2026-05-04 18:00:00,444467,97,97,1098,1372,UPDATE_DIFF
2873611,2,2026-05-04 19:00:00,444574,107,107,1205,1479,UPDATE_DIFF
2873828,2,2026-05-04 20:00:00,444654,80,80,1285,1559,UPDATE_DIFF
2874045,2,2026-05-04 21:00:00,444732,78,78,1363,1637,UPDATE_DIFF
2874262,2,2026-05-04 22:00:00,444794,62,62,1425,1699,UPDATE_DIFF
2874479,2,2026-05-04 23:00:00,444883,89,89,1514,1788,UPDATE_DIFF
2874913,2,2026-05-05 01:00:00,445020,62,62,0,62,UPDATE_DIFF
2875130,2,2026-05-05 02:00:00,445093,73,73,0,135,UPDATE_DIFF
2875347,2,2026-05-05 03:00:00,445175,82,82,0,217,UPDATE_DIFF
2875564,2,2026-05-05 04:00:00,445238,63,63,0,280,UPDATE_DIFF
2875781,2,2026-05-05 05:00:00,445310,72,72,72,352,UPDATE_DIFF
2875998,2,2026-05-05 06:00:00,445388,78,78,150,430,UPDATE_DIFF
2876215,2,2026-05-05 07:00:00,445451,63,63,213,493,UPDATE_DIFF
2876432,2,2026-05-05 08:00:00,445529,78,78,291,571,UPDATE_DIFF
2876649,2,2026-05-05 09:00:00,445593,64,64,355,635,UPDATE_DIFF
2876866,2,2026-05-05 10:00:00,445678,85,85,440,720,UPDATE_DIFF
2877083,2,2026-05-05 11:00:00,445741,63,63,503,783,UPDATE_DIFF
2877300,2,2026-05-05 12:00:00,445812,71,71,574,854,UPDATE_DIFF
2877517,2,2026-05-05 13:00:00,445876,64,64,638,918,UPDATE_DIFF
2877734,2,2026-05-05 14:00:00,445954,78,78,716,996,UPDATE_DIFF
2877951,2,2026-05-05 15:00:00,446029,75,75,791,1071,UPDATE_DIFF
2878168,2,2026-05-05 16:00:00,446142,113,113,904,1184,UPDATE_DIFF
2878385,2,2026-05-05 17:00:00,446238,96,96,1000,1280,UPDATE_DIFF
2878602,2,2026-05-05 18:00:00,446349,111,111,1111,1391,UPDATE_DIFF
2878819,2,2026-05-05 19:00:00,446423,74,74,1185,1465,UPDATE_DIFF
2879036,2,2026-05-05 20:00:00,446498,75,75,1260,1540,UPDATE_DIFF
2879253,2,2026-05-05 21:00:00,446571,73,73,1333,1613,UPDATE_DIFF
2879470,2,2026-05-05 22:00:00,446645,74,74,1407,1687,UPDATE_DIFF
2879687,2,2026-05-05 23:00:00,446732,87,87,1494,1774,UPDATE_DIFF
2880121,2,2026-05-06 01:00:00,446856,60,60,0,60,UPDATE_DIFF
2880338,2,2026-05-06 02:00:00,446962,106,106,0,166,UPDATE_DIFF
2880555,2,2026-05-06 03:00:00,447030,68,68,0,234,UPDATE_DIFF
2880772,2,2026-05-06 04:00:00,447088,58,58,0,292,UPDATE_DIFF
2880989,2,2026-05-06 05:00:00,447149,61,61,61,353,UPDATE_DIFF
2881206,2,2026-05-06 06:00:00,447217,68,68,129,421,UPDATE_DIFF
2881423,2,2026-05-06 07:00:00,447258,41,41,170,462,UPDATE_DIFF
2881640,2,2026-05-06 08:00:00,447305,47,47,217,509,UPDATE_DIFF
2881857,2,2026-05-06 09:00:00,447368,63,63,280,572,UPDATE_DIFF
2882071,2,2026-05-06 10:00:00,447426,58,58,338,630,UPDATE_DIFF
2882291,2,2026-05-06 11:00:00,447483,57,57,395,687,UPDATE_DIFF
2882508,2,2026-05-06 12:00:00,447529,46,46,441,733,UPDATE_DIFF
2882723,2,2026-05-06 13:00:00,447608,79,79,520,812,UPDATE_DIFF
2882937,2,2026-05-06 14:00:00,447674,66,66,586,878,UPDATE_DIFF
2883159,2,2026-05-06 15:00:00,447757,83,83,669,961,UPDATE_DIFF
2883374,2,2026-05-06 16:00:00,447873,116,116,785,1077,UPDATE_DIFF
2883593,2,2026-05-06 17:00:00,447953,80,80,865,1157,UPDATE_DIFF
2883810,2,2026-05-06 18:00:00,447994,41,41,906,1198,UPDATE_DIFF
2884027,2,2026-05-06 19:00:00,448085,91,91,997,1289,UPDATE_DIFF
2884244,2,2026-05-06 20:00:00,448179,94,94,1091,1383,UPDATE_DIFF
2884461,2,2026-05-06 21:00:00,448230,51,51,1142,1434,UPDATE_DIFF
2884678,2,2026-05-06 22:00:00,448293,63,63,1205,1497,UPDATE_DIFF
2884895,2,2026-05-06 23:00:00,448347,54,54,1259,1551,UPDATE_DIFF
2885329,2,2026-05-07 01:00:00,448505,77,77,0,77,UPDATE_DIFF
2885546,2,2026-05-07 02:00:00,448550,45,45,0,122,UPDATE_DIFF
2885763,2,2026-05-07 03:00:00,448613,63,63,0,185,UPDATE_DIFF
2885980,2,2026-05-07 04:00:00,448705,92,92,0,277,UPDATE_DIFF
2886197,2,2026-05-07 05:00:00,448771,66,66,66,343,UPDATE_DIFF
2886414,2,2026-05-07 06:00:00,448834,63,63,129,406,UPDATE_DIFF
2886631,2,2026-05-07 07:00:00,448875,41,41,170,447,UPDATE_DIFF
2886848,2,2026-05-07 08:00:00,448938,63,63,233,510,UPDATE_DIFF
2887065,2,2026-05-07 09:00:00,449007,69,69,302,579,UPDATE_DIFF
2887282,2,2026-05-07 10:00:00,449057,50,50,352,629,UPDATE_DIFF
2887499,2,2026-05-07 11:00:00,449100,43,43,395,672,UPDATE_DIFF
2887716,2,2026-05-07 12:00:00,449156,56,56,451,728,UPDATE_DIFF
2887933,2,2026-05-07 13:00:00,449234,78,78,529,806,UPDATE_DIFF
2888150,2,2026-05-07 14:00:00,449303,69,69,598,875,UPDATE_DIFF
2888367,2,2026-05-07 15:00:00,449380,77,77,675,952,UPDATE_DIFF
2888584,2,2026-05-07 16:00:00,449475,95,95,770,1047,UPDATE_DIFF
2888801,2,2026-05-07 17:00:00,449572,97,97,867,1144,UPDATE_DIFF
2889018,2,2026-05-07 18:00:00,449636,64,64,931,1208,UPDATE_DIFF
2889235,2,2026-05-07 19:00:00,449687,51,51,982,1259,UPDATE_DIFF
2889452,2,2026-05-07 20:00:00,449791,104,104,1086,1363,UPDATE_DIFF
2889722,2,2026-05-07 21:00:00,449865,74,74,1160,1437,UPDATE_DIFF
2889999,2,2026-05-07 22:00:00,449928,63,63,1223,1500,UPDATE_DIFF
2890276,2,2026-05-07 23:00:00,449994,66,66,1289,1566,UPDATE_DIFF
2897478,2,2026-05-09 01:00:00,451886,46,46,0,46,UPDATE_DIFF
2897755,2,2026-05-09 02:00:00,451948,62,62,0,108,UPDATE_DIFF
2898032,2,2026-05-09 03:00:00,452030,82,82,0,190,UPDATE_DIFF
2898309,2,2026-05-09 04:00:00,452099,69,69,0,259,UPDATE_DIFF
2898586,2,2026-05-09 05:00:00,452160,61,61,61,320,UPDATE_DIFF
2898863,2,2026-05-09 06:00:00,452210,50,50,111,370,UPDATE_DIFF
2899140,2,2026-05-09 07:00:00,452273,63,63,174,433,UPDATE_DIFF
2899417,2,2026-05-09 08:00:00,452322,49,49,223,482,UPDATE_DIFF
2899694,2,2026-05-09 09:00:00,452392,70,70,293,552,UPDATE_DIFF
2899964,2,2026-05-09 10:00:00,452439,47,47,340,599,UPDATE_DIFF
2900231,2,2026-05-09 11:00:00,452485,46,46,386,645,UPDATE_DIFF
2900525,2,2026-05-09 12:00:00,452538,53,53,439,698,UPDATE_DIFF
2900765,2,2026-05-09 13:00:00,452592,54,54,493,752,UPDATE_DIFF
2901046,2,2026-05-09 14:00:00,452699,107,107,600,859,UPDATE_DIFF
2901356,2,2026-05-09 15:00:00,452761,62,62,662,921,UPDATE_DIFF
2901633,2,2026-05-09 16:00:00,452819,58,58,720,979,UPDATE_DIFF
2901910,2,2026-05-09 17:00:00,452874,55,55,775,1034,UPDATE_DIFF
2902187,2,2026-05-09 18:00:00,452961,87,87,862,1121,UPDATE_DIFF
2902464,2,2026-05-09 19:00:00,453052,91,91,953,1212,UPDATE_DIFF
2902740,2,2026-05-09 20:00:00,453115,63,63,1016,1275,UPDATE_DIFF
2903018,2,2026-05-09 21:00:00,453166,51,51,1067,1326,UPDATE_DIFF
2903295,2,2026-05-09 22:00:00,453267,101,101,1168,1427,UPDATE_DIFF
2903572,2,2026-05-09 23:00:00,453355,88,88,1256,1515,UPDATE_DIFF
2904126,2,2026-05-10 01:00:00,453492,88,88,0,88,UPDATE_DIFF
2904403,2,2026-05-10 02:00:00,453586,94,94,0,182,UPDATE_DIFF
2904645,2,2026-05-10 03:00:00,453635,49,49,0,231,UPDATE_DIFF
2904952,2,2026-05-10 04:00:00,453694,59,59,0,290,UPDATE_DIFF
2905206,2,2026-05-10 05:00:00,453759,65,65,65,355,UPDATE_DIFF
2905502,2,2026-05-10 06:00:00,453813,54,54,119,409,UPDATE_DIFF
2905749,2,2026-05-10 07:00:00,453874,61,61,180,470,UPDATE_DIFF
2906065,2,2026-05-10 08:00:00,453933,59,59,239,529,UPDATE_DIFF
2906342,2,2026-05-10 09:00:00,453976,43,43,282,572,UPDATE_DIFF
2906619,2,2026-05-10 10:00:00,454023,47,47,329,619,UPDATE_DIFF
2906896,2,2026-05-10 11:00:00,454095,72,72,401,691,UPDATE_DIFF
2907173,2,2026-05-10 12:00:00,454163,68,68,469,759,UPDATE_DIFF
2907450,2,2026-05-10 13:00:00,454206,43,43,512,802,UPDATE_DIFF
2907727,2,2026-05-10 14:00:00,454305,99,99,611,901,UPDATE_DIFF
2908002,2,2026-05-10 15:00:00,454361,56,56,667,957,UPDATE_DIFF
2908277,2,2026-05-10 16:00:00,454427,66,66,733,1023,UPDATE_DIFF
2908558,2,2026-05-10 17:00:00,454528,101,101,834,1124,UPDATE_DIFF
2908835,2,2026-05-10 18:00:00,454603,75,75,909,1199,UPDATE_DIFF
2909112,2,2026-05-10 19:00:00,454664,61,61,970,1260,UPDATE_DIFF
2909356,2,2026-05-10 20:00:00,454731,67,67,1037,1327,UPDATE_DIFF
2909622,2,2026-05-10 21:00:00,454809,78,78,1115,1405,UPDATE_DIFF
2909943,2,2026-05-10 22:00:00,454879,70,70,1185,1475,UPDATE_DIFF
2910220,2,2026-05-10 23:00:00,454941,62,62,1247,1537,UPDATE_DIFF
2910774,2,2026-05-11 01:00:00,455087,81,81,0,81,UPDATE_DIFF
2911051,2,2026-05-11 02:00:00,455161,74,74,0,155,UPDATE_DIFF
2911328,2,2026-05-11 03:00:00,455207,46,46,0,201,UPDATE_DIFF
2911603,2,2026-05-11 04:00:00,455288,81,81,0,282,UPDATE_DIFF
2911882,2,2026-05-11 05:00:00,455377,89,89,89,371,UPDATE_DIFF
2912159,2,2026-05-11 06:00:00,455448,71,71,160,442,UPDATE_DIFF
2912436,2,2026-05-11 07:00:00,455518,70,70,230,512,UPDATE_DIFF
2912710,2,2026-05-11 08:00:00,455578,60,60,290,572,UPDATE_DIFF
2912990,2,2026-05-11 09:00:00,455642,64,64,354,636,UPDATE_DIFF
2913267,2,2026-05-11 10:00:00,455719,77,77,431,713,UPDATE_DIFF
2913544,2,2026-05-11 11:00:00,455789,70,70,501,783,UPDATE_DIFF
2913821,2,2026-05-11 12:00:00,455841,52,52,553,835,UPDATE_DIFF
2914098,2,2026-05-11 13:00:00,455919,78,78,631,913,UPDATE_DIFF
2914335,2,2026-05-11 14:00:00,456004,85,85,716,998,UPDATE_DIFF
2914651,2,2026-05-11 15:00:00,456077,73,73,789,1071,UPDATE_DIFF
2914908,2,2026-05-11 16:00:00,456152,75,75,864,1146,UPDATE_DIFF
2915203,2,2026-05-11 17:00:00,456236,84,84,948,1230,UPDATE_DIFF
2915479,2,2026-05-11 18:00:00,456336,100,100,1048,1330,UPDATE_DIFF
2915755,2,2026-05-11 19:00:00,456408,72,72,1120,1402,UPDATE_DIFF
2916031,2,2026-05-11 20:00:00,456504,96,96,1216,1498,UPDATE_DIFF
2916307,2,2026-05-11 21:00:00,456618,114,114,1330,1612,UPDATE_DIFF
2916583,2,2026-05-11 22:00:00,456698,80,80,1410,1692,UPDATE_DIFF
2916858,2,2026-05-11 23:00:00,456768,70,70,1480,1762,UPDATE_DIFF
2917411,2,2026-05-12 01:00:00,456939,96,96,0,96,UPDATE_DIFF
2917682,2,2026-05-12 02:00:00,457027,88,88,0,184,UPDATE_DIFF
2917963,2,2026-05-12 03:00:00,457100,73,73,0,257,UPDATE_DIFF
2918239,2,2026-05-12 04:00:00,457200,100,100,0,357,UPDATE_DIFF
2918515,2,2026-05-12 05:00:00,457278,78,78,78,435,UPDATE_DIFF
2918791,2,2026-05-12 06:00:00,457349,71,71,149,506,UPDATE_DIFF
2919037,2,2026-05-12 07:00:00,457426,77,77,226,583,UPDATE_DIFF
2919343,2,2026-05-12 08:00:00,457527,101,101,327,684,UPDATE_DIFF
2919618,2,2026-05-12 09:00:00,457579,52,52,379,736,UPDATE_DIFF
2919895,2,2026-05-12 10:00:00,457643,64,64,443,800,UPDATE_DIFF
2920170,2,2026-05-12 11:00:00,457721,78,78,521,878,UPDATE_DIFF
2920447,2,2026-05-12 12:00:00,457813,92,92,613,970,UPDATE_DIFF
2920723,2,2026-05-12 13:00:00,457880,67,67,680,1037,UPDATE_DIFF
2920999,2,2026-05-12 14:00:00,457951,71,71,751,1108,UPDATE_DIFF
2921274,2,2026-05-12 15:00:00,458044,93,93,844,1201,UPDATE_DIFF
2921545,2,2026-05-12 16:00:00,458130,86,86,930,1287,UPDATE_DIFF
2921815,2,2026-05-12 17:00:00,458212,82,82,1012,1369,UPDATE_DIFF
2922085,2,2026-05-12 18:00:00,458287,75,75,1087,1444,UPDATE_DIFF
2923355,2,2026-05-12 19:00:00,458376,89,89,1176,1533,UPDATE_DIFF
2923625,2,2026-05-12 20:00:00,458447,71,71,1247,1604,UPDATE_DIFF
2923894,2,2026-05-12 21:00:00,458529,82,82,1329,1686,UPDATE_DIFF
2924165,2,2026-05-12 22:00:00,458643,114,114,1443,1800,UPDATE_DIFF
2924435,2,2026-05-12 23:00:00,458727,84,84,1527,1884,UPDATE_DIFF
2924974,2,2026-05-13 01:00:00,458868,76,76,0,76,UPDATE_DIFF
2925244,2,2026-05-13 02:00:00,458964,96,96,0,172,UPDATE_DIFF
2925514,2,2026-05-13 03:00:00,459087,123,123,0,295,UPDATE_DIFF
2925784,2,2026-05-13 04:00:00,459163,76,76,0,371,UPDATE_DIFF
2926054,2,2026-05-13 05:00:00,459260,97,97,97,468,UPDATE_DIFF
2926325,2,2026-05-13 06:00:00,459364,104,104,201,572,UPDATE_DIFF
2926594,2,2026-05-13 07:00:00,459461,97,97,298,669,UPDATE_DIFF
2926864,2,2026-05-13 08:00:00,459552,91,91,389,760,UPDATE_DIFF
2927135,2,2026-05-13 09:00:00,459651,99,99,488,859,UPDATE_DIFF
2927405,2,2026-05-13 10:00:00,459743,92,92,580,951,UPDATE_DIFF
2927674,2,2026-05-13 11:00:00,459863,120,120,700,1071,UPDATE_DIFF
2927945,2,2026-05-13 12:00:00,459960,97,97,797,1168,UPDATE_DIFF
2928215,2,2026-05-13 13:00:00,460054,94,94,891,1262,UPDATE_DIFF
2928485,2,2026-05-13 14:00:00,460168,114,114,1005,1376,UPDATE_DIFF
2928754,2,2026-05-13 15:00:00,460290,122,122,1127,1498,UPDATE_DIFF
2929021,2,2026-05-13 16:00:00,460415,125,125,1252,1623,UPDATE_DIFF
2929288,2,2026-05-13 17:00:00,460552,137,137,1389,1760,UPDATE_DIFF
2929555,2,2026-05-13 18:00:00,460672,120,120,1509,1880,UPDATE_DIFF
